doc_id	token	lemma	upos
final	Of	of	ADP
final	these	these	DET
final	the	the	DET
final	first	first	ADJ
final	and	and	CCONJ
final	second	second	ADV
final	were	be	AUX
final	extremely	extremely	ADV
final	condensed	condense	VERB
final	,	,	PUNCT
final	while	while	SCONJ
final	the	the	DET
final	last	last	ADJ
final	is	be	AUX
final	,	,	PUNCT
final	as	as	SCONJ
final	I	I	PRON
final	shall	shall	AUX
final	now	now	ADV
final	show	show	VERB
final	,	,	PUNCT
final	an	a	DET
final	absolute	absolute	ADJ
final	perversion	perversion	NOUN
final	of	of	ADP
final	the	the	DET
final	facts	fact	NOUN
final	.	.	PUNCT
final	It	it	PRON
final	lies	lie	VERB
final	with	with	SCONJ
final	me	I	PRON
final	to	to	PART
final	tell	tell	VERB
final	for	for	ADP
final	the	the	DET
final	first	first	ADJ
final	time	time	NOUN
final	what	what	PRON
final	really	really	ADV
final	took	take	VERB
final	place	place	NOUN
final	between	between	ADP
final	Professor	Professor	PROPN
final	Moriarty	Moriarty	PROPN
final	and	and	CCONJ
final	Mr	Mr	PROPN
final	.	.	PUNCT
final	Sherlock	Sherlock	PROPN
final	Holmes	Holmes	PROPN
final	.	.	PUNCT
final	It	it	PRON
final	may	may	AUX
final	be	be	AUX
final	remembered	remember	VERB
final	that	that	SCONJ
final	after	after	ADP
final	my	my	PRON
final	marriage	marriage	NOUN
final	,	,	PUNCT
final	and	and	CCONJ
final	my	my	PRON
final	subsequent	subsequent	ADJ
final	start	start	NOUN
final	in	in	ADP
final	private	private	ADJ
final	practice	practice	NOUN
final	,	,	PUNCT
final	the	the	DET
final	very	very	ADV
final	intimate	intimate	ADJ
final	relations	relation	NOUN
final	which	which	PRON
final	had	have	AUX
final	existed	exist	VERB
final	between	between	ADP
final	Holmes	Holmes	NOUN
final	and	and	CCONJ
final	myself	myself	PRON
final	became	become	VERB
final	to	to	ADP
final	some	some	DET
final	extent	extent	NOUN
final	modified	modify	VERB
final	.	.	PUNCT
final	He	he	PRON
final	still	still	ADV
final	came	come	VERB
final	to	to	ADP
final	me	I	PRON
final	from	from	ADP
final	time	time	NOUN
final	to	to	ADP
final	time	time	NOUN
final	when	when	ADV
final	he	he	PRON
final	desired	desire	VERB
final	a	a	DET
final	companion	companion	NOUN
final	in	in	ADP
final	his	he	PRON
final	investigation	investigation	NOUN
final	,	,	PUNCT
final	but	but	CCONJ
final	these	these	DET
final	occasions	occasion	NOUN
final	grew	grow	VERB
final	more	more	ADJ
final	and	and	CCONJ
final	more	more	ADJ
final	seldom	seldom	NOUN
final	,	,	PUNCT
final	until	until	SCONJ
final	I	I	PRON
final	find	find	VERB
final	that	that	PRON
final	in	in	ADP
final	the	the	DET
final	year	year	NOUN
final	1890	1890	NUM
final	there	there	PRON
final	were	be	VERB
final	only	only	ADV
final	three	three	NUM
final	cases	casis	NOUN
final	of	of	ADP
final	which	which	PRON
final	I	I	PRON
final	retain	retain	VERB
final	any	any	DET
final	record	record	NOUN
final	.	.	PUNCT
final	During	during	ADP
final	the	the	DET
final	winter	winter	NOUN
final	of	of	ADP
final	that	that	DET
final	year	year	NOUN
final	and	and	CCONJ
final	the	the	DET
final	early	early	ADJ
final	spring	spring	NOUN
final	of	of	ADP
final	1891	1891	NUM
final	,	,	PUNCT
final	I	I	PRON
final	saw	see	VERB
final	in	in	ADP
final	the	the	DET
final	papers	papers	NOUN
final	that	that	SCONJ
final	he	he	PRON
final	had	have	AUX
final	been	be	AUX
final	engaged	engage	VERB
final	by	by	ADP
final	the	the	DET
final	French	french	ADJ
final	government	government	NOUN
final	upon	upon	ADP
final	a	a	DET
final	matter	matter	NOUN
final	of	of	ADP
final	supreme	supreme	ADJ
final	importance	importance	NOUN
final	,	,	PUNCT
final	and	and	CCONJ
final	I	I	PRON
final	received	receive	VERB
final	two	two	NUM
final	notes	note	NOUN
final	from	from	ADP
final	Holmes	Holmes	PROPN
final	,	,	PUNCT
final	dated	date	VERB
final	from	from	ADP
final	Narbonne	Narbonne	PROPN
final	and	and	CCONJ
final	from	from	ADP
final	Nimes	Nimes	PROPN
final	,	,	PUNCT
final	from	from	ADP
final	which	which	PRON
final	I	I	PRON
final	gathered	gather	VERB
final	that	that	SCONJ
final	his	he	PRON
final	stay	stay	NOUN
final	in	in	ADP
final	France	France	PROPN
final	was	be	AUX
final	likely	likely	ADJ
final	to	to	PART
final	be	be	AUX
final	a	a	DET
final	long	long	ADJ
final	one	one	NOUN
final	.	.	PUNCT
final	It	it	PRON
final	was	be	AUX
final	with	with	ADP
final	some	some	DET
final	surprise	surprise	NOUN
final	,	,	PUNCT
final	therefore	therefore	ADV
final	,	,	PUNCT
final	that	that	SCONJ
final	I	I	PRON
final	saw	see	VERB
final	him	he	PRON
final	walk	walk	NOUN
final	into	into	ADP
final	my	my	PRON
final	consulting-room	consulting-room	NOUN
final	upon	upon	ADP
final	the	the	DET
final	evening	evening	NOUN
final	of	of	ADP
final	April	April	PROPN
final	24th	24th	NOUN
final	.	.	PUNCT
final	It	it	PRON
final	struck	strike	VERB
final	me	I	PRON
final	that	that	SCONJ
final	he	he	PRON
final	was	be	AUX
final	looking	look	VERB
final	even	even	ADV
final	paler	paler	ADV
final	and	and	CCONJ
final	thinner	thinner	ADV
final	than	than	ADP
final	usual	usual	ADJ
final	.	.	PUNCT
final	“	"	PUNCT
final	Yes	yes	INTJ
final	,	,	PUNCT
final	I	I	PRON
final	have	have	AUX
final	been	be	AUX
final	using	use	VERB
final	myself	myself	PRON
final	up	up	ADP
final	rather	rather	ADV
final	too	too	ADV
final	freely	freely	ADV
final	,	,	PUNCT
final	”	"	PUNCT
final	he	he	PRON
final	remarked	remark	VERB
final	,	,	PUNCT
final	in	in	ADP
final	answer	answer	NOUN
final	to	to	ADP
final	my	my	PRON
final	look	look	NOUN
final	rather	rather	ADV
final	than	than	ADP
final	to	to	ADP
final	my	my	PRON
final	words	word	NOUN
final	;	;	PUNCT
final	“	"	PUNCT
final	I	I	PRON
final	have	have	AUX
final	been	be	AUX
final	a	a	DET
final	little	little	ADJ
final	pressed	pressed	ADJ
final	of	of	ADP
final	late	late	ADV
final	.	.	PUNCT
final	Have	have	VERB
final	you	you	PRON
final	any	any	DET
final	objection	objection	NOUN
final	to	to	ADP
final	my	my	PRON
final	closing	closing	NOUN
final	your	you	PRON
final	shutters	shutter	NOUN
final	?	?	PUNCT
final	”	"	PUNCT
final	The	the	DET
final	only	only	ADJ
final	light	light	NOUN
final	in	in	ADP
final	the	the	DET
final	room	room	NOUN
final	came	come	VERB
final	from	from	ADP
final	the	the	DET
final	lamp	lamp	NOUN
final	upon	upon	ADP
final	the	the	DET
final	table	table	NOUN
final	at	at	ADP
final	which	which	PRON
final	I	I	PRON
final	had	have	AUX
final	been	be	AUX
final	reading	read	VERB
final	.	.	PUNCT
final	Holmes	Holmes	PROPN
final	edged	edge	VERB
final	his	he	PRON
final	way	way	NOUN
final	round	round	ADP
final	the	the	DET
final	wall	wall	NOUN
final	and	and	CCONJ
final	flinging	flinge	VERB
final	the	the	DET
final	shutters	shutter	NOUN
final	together	together	ADV
final	,	,	PUNCT
final	he	he	PRON
final	bolted	bolt	VERB
final	them	they	PRON
final	securely	securely	ADV
final	.	.	PUNCT
final	“	"	PUNCT
final	You	you	PRON
final	are	be	AUX
final	afraid	afraid	ADJ
final	of	of	ADP
final	something	something	PRON
final	?	?	PUNCT
final	”	"	PUNCT
final	I	I	PRON
final	asked	ask	VERB
final	.	.	PUNCT
final	“	"	PUNCT
final	Well	well	INTJ
final	,	,	PUNCT
final	I	I	PRON
final	am	be	AUX
final	.	.	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	Of	or	ADP
final	what	what	PRON
final	?	?	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	Of	of	ADP
final	air-guns	air-gun	NOUN
final	.	.	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	My	my	PRON
final	dear	dear	ADJ
final	Holmes	Holmes	PROPN
final	,	,	PUNCT
final	what	what	PRON
final	do	do	AUX
final	you	you	PRON
final	mean	mean	VERB
final	?	?	PUNCT
final	”	"	PUNCT
final	“	"	PUNCT
final	I	I	PRON
final	think	think	VERB
final	that	that	SCONJ
final	you	you	PRON
final	know	know	VERB
final	me	I	PRON
final	well	well	ADV
final	enough	enough	ADV
final	,	,	PUNCT
final	Watson	Watson	PROPN
final	,	,	PUNCT
final	to	to	PART
final	understand	understand	VERB
final	that	that	SCONJ
final	I	I	PRON
final	am	be	AUX
final	by	by	ADP
final	no	no	DET
final	means	means	NOUN
final	a	a	DET
final	nervous	nervous	ADJ
final	man	man	NOUN
final	.	.	PUNCT
final	At	at	ADP
final	the	the	DET
final	same	same	ADJ
final	time	time	NOUN
final	,	,	PUNCT
final	it	it	PRON
final	is	be	AUX
final	stupidity	stupidity	NOUN
final	rather	rather	ADV
final	than	than	ADP
final	courage	courage	NOUN
final	to	to	PART
final	refuse	refuse	VERB
final	to	to	PART
final	recognize	recognize	VERB
final	danger	danger	NOUN
final	when	when	ADV
final	it	it	PRON
final	is	be	AUX
final	close	close	ADJ
final	upon	upon	ADP
final	you	you	PRON
final	.	.	PUNCT
final	Might	might	AUX
final	I	I	PRON
final	trouble	trouble	VERB
final	you	you	PRON
final	for	for	ADP
final	a	a	DET
final	match	match	NOUN
final	?	?	PUNCT
final	”	"	PUNCT
final	He	he	PRON
final	drew	draw	VERB
final	in	in	ADP
final	the	the	DET
final	smoke	smoke	NOUN
final	of	of	ADP
final	his	he	PRON
final	cigarette	cigarette	NOUN
final	as	as	SCONJ
final	if	if	SCONJ
final	the	the	DET
final	soothing	soothing	ADJ
final	influence	influence	NOUN
final	was	be	AUX
final	grateful	grateful	ADJ
final	to	to	ADP
final	him	he	PRON
final	.	.	PUNCT
