doc_id	token	lemma	upos
emma	her	she	PRON
emma	own	own	ADJ
emma	.	.	PUNCT
emma	The	the	DET
emma	real	real	ADJ
emma	evils	evils	NOUN
emma	,	,	PUNCT
emma	indeed	indeed	ADV
emma	,	,	PUNCT
emma	of	of	ADP
emma	Emma	Emma	PROPN
emma	's	's	PART
emma	situation	situation	NOUN
emma	were	be	AUX
emma	the	the	DET
emma	power	power	NOUN
emma	of	of	SCONJ
emma	having	have	VERB
emma	rather	rather	ADV
emma	too	too	ADV
emma	much	much	ADJ
emma	her	she	PRON
emma	own	own	ADJ
emma	way	way	NOUN
emma	,	,	PUNCT
emma	and	and	CCONJ
emma	a	a	DET
emma	disposition	disposition	NOUN
emma	to	to	PART
emma	think	think	VERB
emma	a	a	DET
emma	little	little	ADJ
emma	too	too	ADV
emma	well	well	ADV
emma	of	of	ADP
emma	herself	herself	PRON
emma	;	;	PUNCT
emma	these	these	PRON
emma	were	be	AUX
emma	the	the	DET
emma	disadvantages	disadvantage	NOUN
emma	which	which	PRON
emma	threatened	threaten	VERB
emma	alloy	alloy	ADV
emma	to	to	ADP
emma	her	she	PRON
emma	many	many	ADJ
emma	enjoyments	enjoyment	NOUN
emma	.	.	PUNCT
emma	The	the	DET
emma	danger	danger	NOUN
emma	,	,	PUNCT
emma	however	however	ADV
emma	,	,	PUNCT
emma	was	be	AUX
emma	at	at	ADP
emma	present	present	ADJ
emma	so	so	ADV
emma	unperceived	unperceived	ADJ
emma	,	,	PUNCT
emma	that	that	SCONJ
emma	they	they	PRON
emma	did	do	AUX
emma	not	not	PART
emma	by	by	ADP
emma	any	any	DET
emma	means	means	NOUN
emma	rank	rank	VERB
emma	as	as	SCONJ
emma	misfortunes	misfortunes	NOUN
emma	with	with	ADP
emma	her	she	PRON
emma	.	.	PUNCT
emma	Sorrow	Sorrow	ADV
emma	came	come	VERB
emma	--	--	PUNCT
emma	a	a	DET
emma	gentle	gentle	ADJ
emma	sorrow	sorrow	NOUN
emma	--	--	PUNCT
emma	but	but	CCONJ
emma	not	not	ADV
emma	at	at	ADV
emma	all	all	ADV
emma	in	in	ADP
emma	the	the	DET
emma	shape	shape	NOUN
emma	of	of	ADP
emma	any	any	DET
emma	disagreeable	disagreeable	ADJ
emma	consciousness	consciousness	NOUN
emma	.	.	PUNCT
emma	--	--	PUNCT
emma	Miss	miss	PROPN
emma	Taylor	Taylor	PROPN
emma	married	marry	VERB
emma	.	.	PUNCT
emma	It	it	PRON
emma	was	be	AUX
emma	Miss	miss	PROPN
